time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
14798,1,2,1.78078,1.62986,2.2378,0.49963,1,0.220391,0.024697,0.00107074,0.00217911,0.00130018,2.61599,0,0,0,0,247,0,0,0,0,0,9.24017,29407,0.120114,29407,0.287526,29407,8.83113,29407,6.7827,29407,0.006998,29407,0.229125,2483,0.0115998,3676,6.53133,29407,0.0644707,29407,0.0374086,29389,0.0551685,42,0.221595,570,0.0105249,29342,0.0928675,29407,0.589866,29407,0.008062,29407,0.008836,29407,5.4218,29407,1.09705,29407,0.648059,29407,3.53171,29389,2.32706e+007,29407
14898.5,1,1.49254,1.69431,1.64275,2.1783,0.468766,4,0.214076,0.0169362,0.000998759,0.00191396,0.00127126,3.10055,0,0,0,0,247,0,0,0,0,0,9.29469,29608,0.120625,29608,0.288961,29608,8.88369,29608,6.82412,29608,0.0070309,29608,0.229328,2496,0.0116519,3701,6.57244,29608,0.0647823,29608,0.0375976,29590,0.0551685,42,0.231649,580,0.0105784,29543,0.0936531,29608,0.591348,29608,0.008107,29608,0.0088525,29608,5.44987,29608,1.10199,29608,0.651291,29608,3.55081,29590,2.34327e+007,29608
14999,1,0.497512,1.33527,1.58125,2.11859,0.585029,1,0.289341,0.0100897,0.00114861,0.00203498,0.00136248,3.42409,0,4,2,0,247,0,0,0,0,0,9.36883,29809,0.121345,29809,0.290656,29809,8.95541,29809,6.88309,29809,0.0070717,29809,0.229521,2508,0.0117088,3726,6.6311,29809,0.0651401,29809,0.0378097,29791,0.0551685,42,0.254772,590,0.01064,29744,0.0938423,29809,0.593279,29809,0.0081566,29809,0.0088724,29809,5.48246,29809,1.10811,29809,0.65497,29809,3.57267,29791,2.35947e+007,29809
15099.5,1,0,0.934687,1.45194,2.05193,0.474503,1,0.363342,0.0267882,0.00105338,0.00205154,0.00130485,3.12874,0,0,3,0,247,0,0,0,0,0,9.42718,30010,0.122074,30010,0.292507,30010,9.01117,30010,6.92522,30010,0.0071167,30010,0.229774,2521,0.0117627,3751,6.67284,30010,0.0655623,30010,0.038056,29992,0.0551685,42,0.255807,600,0.0107137,29945,0.0939775,30010,0.595389,30010,0.0082101,30010,0.0088921,30010,5.51997,30010,1.11581,30010,0.659547,30010,3.59682,29992,2.37567e+007,30010
15200,1,3.48259,1.69906,1.50136,1.99687,0.446871,7,0.174062,0.00643899,0.00110769,0.002056,0.00139944,2.63188,0,0,0,0,247,0,0,0,0,0,9.50389,30211,0.122718,30211,0.294051,30211,9.08569,30211,6.98834,30211,0.0071563,30211,0.230028,2533,0.0118351,3776,6.73559,30211,0.0659194,30211,0.0382972,30193,0.0551685,42,0.286254,613,0.0107705,30146,0.0940983,30211,0.596989,30211,0.008259,30211,0.0089085,30211,5.5497,30211,1.12167,30211,0.66315,30211,3.6163,30193,2.39187e+007,30211
15300.5,1,0.497512,1.33859,1.46881,1.94406,0.391558,11,0.134335,0.00157481,0.000982278,0.00202997,0.00121122,2.61845,0,9,0,0,247,0,0,0,0,0,9.54772,30412,0.123169,30412,0.295479,30412,9.12762,30412,7.01937,30412,0.0071916,30412,0.230252,2546,0.0118897,3801,6.76627,30412,0.0662329,30412,0.0384898,30394,0.0551685,42,0.287288,623,0.0108231,30347,0.094334,30412,0.598475,30412,0.0083269,30412,0.008924,30412,5.57688,30412,1.12656,30412,0.666318,30412,3.63466,30394,2.40807e+007,30412
15401,1,0,0.937016,1.36245,1.8859,0.38651,9,0.313042,0.00564963,0.00101075,0.00195111,0.00122573,2.64994,0,6,3,0,247,0,0,0,0,0,9.59094,30613,0.123599,30613,0.296753,30613,9.16914,30613,7.05041,30613,0.0072239,30613,0.230567,2559,0.0119583,3827,6.79689,30613,0.0665346,30613,0.0386801,30595,0.0551685,42,0.288295,633,0.0108894,30548,0.0945355,30613,0.599921,30613,0.0083699,30613,0.0089406,30613,5.60411,30613,1.13156,30613,0.669471,30613,3.65299,30595,2.42427e+007,30613
15501.5,1,0.497512,0.805165,1.25099,1.82241,0.589718,10,0.409239,0.0215781,0.00118949,0.00210538,0.00132681,2.97445,0,2,3,0,247,0,0,0,0,0,9.63514,30814,0.124032,30814,0.298204,30814,9.21145,30814,7.08176,30814,0.0072587,30814,0.230753,2571,0.012007,3852,6.82795,30814,0.0668451,30814,0.0388708,30796,0.0551685,42,0.290023,643,0.0109411,30749,0.0947315,30814,0.601446,30814,0.0084162,30814,0.0089568,30814,5.63097,30814,1.13639,30814,0.672626,30814,3.67115,30796,2.44047e+007,30814
15602,1,2.48756,1.30988,1.26277,1.76645,0.535498,6,0.667039,0.0616541,0.00162889,0.00354542,0.00195828,2.8152,0,3,2,0,247,0,0,0,0,0,9.69892,31015,0.124589,31015,0.299584,31015,9.27328,31015,7.13215,31015,0.0072948,31015,0.230973,2584,0.0120576,3877,6.87801,31015,0.0671727,31015,0.0390919,30997,0.0551685,42,0.307446,654,0.0109985,30950,0.0949085,31015,0.603059,31015,0.0084637,31015,0.0089728,31015,5.66104,31015,1.14207,31015,0.676277,31015,3.69107,30997,2.45667e+007,31015
15701.5,1,4.52261,2.2737,1.46496,1.7363,1.26321,6,0.546741,0.0152942,0.00335715,0.00197605,0.00133854,2.84036,0,7,0,0,247,0,0,0,0,0,9.78069,31214,0.125535,31214,0.301981,31214,9.35169,31214,7.19285,31214,0.0073687,31214,0.231561,2596,0.0121755,3902,6.9379,31214,0.0677948,31214,0.0394506,31196,0.0551685,42,0.309729,668,0.0111036,31149,0.095076,31214,0.605866,31214,0.0085226,31214,0.0089952,31214,5.71427,31214,1.15496,31214,0.682496,31214,3.7238,31196,2.47271e+007,31214
15801.5,1,0,1.59159,1.49028,1.7117,0.408258,5,0.53061,0.0251378,0.00266572,0.00539045,0.00294098,2.60355,0,2,1,0,247,0,0,0,0,0,9.84233,31414,0.126055,31414,0.303872,31414,9.41091,31414,7.23774,31414,0.0074145,31414,0.231918,2609,0.0122482,3927,6.98229,31414,0.0682947,31414,0.0397051,31396,0.0551685,42,0.312442,680,0.0111746,31349,0.0952583,31414,0.607976,31414,0.0085802,31414,0.0090137,31414,5.75261,31414,1.16286,31414,0.686835,31414,3.74887,31396,2.48883e+007,31414
15901.5,1,0,1.11411,1.41505,1.68203,0.554564,8,0.460057,0.0175246,0.00186633,0.00349863,0.00187028,2.97106,0,1,2,0,247,0,0,0,0,0,9.89913,31614,0.126585,31614,0.30575,31614,9.4653,31614,7.27872,31614,0.0074576,31614,0.232193,2621,0.0123163,3952,7.02286,31614,0.0687095,31614,0.0399459,31596,0.0551685,42,0.313627,690,0.0112437,31549,0.095382,31614,0.609982,31614,0.0086382,31614,0.0090315,31614,5.78891,31614,1.17008,31614,0.691246,31614,3.77256,31596,2.50495e+007,31614
16001.5,1,17,5.87988,2.30802,1.74463,0.40248,10,0.195081,0.0181196,0.0011532,0.00226841,0.00157771,2.62628,0,0,0,0,247,0,0,0,0,0,9.94588,31814,0.127045,31814,0.307409,31814,9.50992,31814,7.31156,31814,0.0074932,31814,0.232406,2634,0.0123695,3977,7.05537,31814,0.0690439,31814,0.0401445,31796,0.0551685,42,0.314227,698,0.0112997,31749,0.0955991,31814,0.611593,31814,0.0086857,31814,0.0090489,31814,5.81823,31814,1.17529,31814,0.694654,31814,3.79242,31796,2.52107e+007,31814
16101.5,1,1,4.41592,2.7296,1.84313,0.44892,6,0.294462,0.00306054,0.00194198,0.00348851,0.0026368,2.6519,0,4,1,0,247,0,0,0,0,0,9.99147,32014,0.127526,32014,0.308871,32014,9.55356,32014,7.34433,32014,0.0075378,32014,0.232694,2646,0.0124356,4002,7.08772,32014,0.0693874,32014,0.0403528,31996,0.0551685,42,0.314823,704,0.0113569,31949,0.0957397,32014,0.613124,32014,0.0087326,32014,0.0090643,32014,5.84753,32014,1.18096,32014,0.698091,32014,3.81184,31996,2.53719e+007,32014
16201.5,1,5,4.59114,3.10191,1.969,0.392614,8,0.341553,0.0271137,0.00115981,0.00208936,0.00141256,2.64827,0,6,2,0,247,0,0,0,0,0,10.036,32214,0.127963,32214,0.310291,32214,9.59625,32214,7.37596,32214,0.0075736,32214,0.232903,2659,0.0124934,4027,7.11903,32214,0.0697155,32214,0.0405485,32196,0.0551685,42,0.31551,711,0.0114113,32149,0.0958974,32214,0.614655,32214,0.0087756,32214,0.0090809,32214,5.87571,32214,1.18599,32214,0.701346,32214,3.83096,32196,2.55331e+007,32214
16301.5,1,0,3.2138,3.12428,2.08453,0.422185,5,0.191398,0.00817454,0.00104831,0.00203449,0.00133417,2.58931,0,0,1,0,247,0,0,0,0,0,10.0782,32414,0.128291,32414,0.311576,32414,9.6368,32414,7.40599,32414,0.0076081,32414,0.233092,2671,0.0125493,4052,7.14877,32414,0.0700159,32414,0.0407297,32396,0.0551685,42,0.316168,716,0.0114643,32349,0.0960286,32414,0.616133,32414,0.0088226,32414,0.0090964,32414,5.90247,32414,1.19086,32414,0.704456,32414,3.84897,32396,2.56943e+007,32414
16401.5,1,0,2.24966,2.94936,2.17102,0.387524,5,0.410559,0.0399994,0.0011569,0.00200381,0.00145282,2.66484,0,2,2,0,247,0,0,0,0,0,10.1198,32614,0.128662,32614,0.312811,32614,9.67678,32614,7.43566,32614,0.0076422,32614,0.233301,2684,0.0126001,4077,7.17812,32614,0.0703239,32614,0.0409204,32596,0.0551685,42,0.316682,722,0.0115182,32549,0.0961592,32614,0.617645,32614,0.0088648,32614,0.0091118,32614,5.92896,32614,1.19553,32614,0.707546,32614,3.86693,32596,2.58555e+007,32614
16501.5,1,2,2.17476,2.79444,2.23336,0.531008,8,0.278458,0.0126973,0.00102666,0.00205032,0.00130722,3.38019,0,0,0,0,247,0,0,0,0,0,10.174,32814,0.129307,32814,0.314466,32814,9.72865,32814,7.47496,32814,0.0076867,32814,0.233626,2696,0.0126786,4102,7.21695,32814,0.0707352,32814,0.0411647,32796,0.0551685,42,0.317566,729,0.011589,32749,0.0963194,32814,0.619436,32814,0.0089121,32814,0.0091289,32814,5.96402,32814,1.20371,32814,0.711692,32814,3.88869,32796,2.60167e+007,32814
16601.5,1,0,1.52233,2.54002,2.26402,0.432659,6,0.339854,0.0256619,0.00106969,0.00196913,0.00124894,3.57009,0,6,3,0,247,0,0,0,0,0,10.2156,33014,0.129748,33014,0.3157,33014,9.76856,33014,7.50445,33014,0.0077212,33014,0.233823,2709,0.0127281,4127,7.24615,33014,0.0710391,33014,0.0413527,32996,0.0551685,42,0.318137,735,0.011642,32949,0.0964535,33014,0.620832,33014,0.0089561,33014,0.0091457,33014,5.99041,33014,1.20836,33014,0.714767,33014,3.9066,32996,2.61779e+007,33014
16701.5,1,0,1.06563,2.24514,2.26214,0.473224,7,0.253182,0.0185564,0.00134844,0.00224445,0.00150611,3.65214,0,0,1,0,247,0,0,0,0,0,10.2703,33214,0.130424,33214,0.317604,33214,9.82068,33214,7.54306,33214,0.0077679,33214,0.234026,2721,0.012787,4152,7.28442,33214,0.071435,33214,0.0415784,33196,0.0551685,42,0.318768,741,0.0117078,33149,0.0966527,33214,0.622752,33214,0.0090063,33214,0.0091661,33214,6.02504,33214,1.21489,33214,0.718925,33214,3.92954,33196,2.63391e+007,33214
16801.5,1,6,2.54594,2.3053,2.26645,0.603132,12,0.214902,0.0091259,0.00111285,0.00200904,0.00119441,2.84315,0,0,0,0,247,0,0,0,0,0,10.3177,33414,0.130998,33414,0.319219,33414,9.86587,33414,7.57647,33414,0.0078026,33414,0.234238,2734,0.0128395,4177,7.31751,33414,0.0717607,33414,0.0417796,33396,0.0551685,42,0.319851,748,0.0117659,33349,0.0969011,33414,0.624446,33414,0.0090551,33414,0.0091838,33414,6.05434,33414,1.22015,33414,0.722328,33414,3.9493,33396,2.65003e+007,33414
16901.5,1,1,2.08216,2.26067,2.26587,0.6222,13,0.312265,0.0251571,0.00102791,0.00192453,0.00125258,2.67467,0,5,1,0,247,0,0,0,0,0,10.3685,33614,0.131433,33614,0.321154,33614,9.91438,33614,7.61162,33614,0.0078439,33614,0.234498,2746,0.0129015,4202,7.35228,33614,0.0721257,33614,0.0420055,33596,0.0551685,42,0.320533,753,0.0118563,33549,0.0970891,33614,0.626257,33614,0.009106,33614,0.0092015,33614,6.08554,33614,1.22602,33614,0.725908,33614,3.97026,33596,2.66615e+007,33614
17001.5,1,1,1.75751,2.16004,2.25529,0.421196,5,2.50092,0.0268126,0.00101085,0.0021094,0.00127167,2.79316,0,3,1,0,247,0,0,0,0,0,10.4161,33814,0.131862,33814,0.322842,33814,9.95978,33814,7.64529,33814,0.0078797,33814,0.23475,2759,0.0129575,4227,7.38558,33814,0.0724729,33814,0.0422341,33796,0.0551685,42,0.32123,760,0.0119135,33749,0.0978551,33814,0.627886,33814,0.0091701,33814,0.0092174,33814,6.11493,33814,1.23142,33814,0.729412,33814,3.98999,33796,2.68227e+007,33814
17101.5,1,0,1.23026,1.97408,2.22717,0.586635,12,0.420627,0.013347,0.00148308,0.0039865,0.00214624,2.70657,0,1,2,0,247,0,0,0,0,0,10.464,34014,0.132343,34014,0.324596,34014,10.0055,34014,7.67928,34014,0.0079169,34014,0.234976,2771,0.0130189,4252,7.41922,34014,0.072818,34014,0.0424486,33996,0.0551685,42,0.321911,766,0.0119735,33949,0.098033,34014,0.629558,34014,0.0092217,34014,0.0092346,34014,6.14524,34014,1.2375,34014,0.73286,34014,4.00999,33996,2.69839e+007,34014
17201.5,1,1,1.16118,1.8115,2.1856,0.392124,7,0.151312,0.00498385,0.000978024,0.00197303,0.00121784,2.61107,0,0,0,0,247,0,0,0,0,0,10.5062,34214,0.132662,34214,0.325969,34214,10.046,34214,7.70904,34214,0.0079484,34214,0.235164,2784,0.013068,4277,7.44869,34214,0.0731108,34214,0.0426476,34196,0.0551685,42,0.32265,773,0.0120249,34149,0.0981971,34214,0.631061,34214,0.0092654,34214,0.0092501,34214,6.1716,34214,1.24223,34214,0.736003,34214,4.02777,34196,2.71451e+007,34214
17301.5,1,1,1.11283,1.67177,2.13422,0.945972,11,0.322747,0.00711371,0.00164069,0.0031764,0.00217982,2.76911,0,7,1,0,247,0,0,0,0,0,10.5721,34414,0.133282,34414,0.328178,34414,10.109,34414,7.75611,34414,0.0080043,34414,0.235364,2796,0.0131306,4302,7.49542,34414,0.0735829,34414,0.0429263,34396,0.0551685,42,0.323294,781,0.0121036,34349,0.0984269,34414,0.633435,34414,0.0093228,34414,0.0092734,34414,6.21401,34414,1.25216,34414,0.741206,34414,4.05395,34396,2.73063e+007,34414
17401.5,1,2,1.37898,1.61321,2.08212,0.403711,8,0.234202,0.0119902,0.00110984,0.00197571,0.00127088,2.88183,0,2,1,0,247,0,0,0,0,0,10.6341,34614,0.1339,34614,0.330209,34614,10.1684,34614,7.80086,34614,0.0080472,34614,0.235684,2809,0.013194,4327,7.53972,34614,0.0739972,34614,0.0431959,34596,0.0551685,42,0.324083,787,0.0121729,34549,0.0988618,34614,0.635724,34614,0.0093763,34614,0.0092913,34614,6.25384,34614,1.26031,34614,0.745784,34614,4.07998,34596,2.74675e+007,34614
17501.5,1,2,1.56529,1.60363,2.03427,0.381993,6,0.393667,0.0233176,0.00108704,0.00206558,0.0013248,3.22413,0,2,4,0,247,0,0,0,0,0,10.6814,34814,0.134408,34814,0.331738,34814,10.2136,34814,7.83478,34814,0.0080863,34814,0.235885,2821,0.0132467,4352,7.57333,34814,0.0743569,34814,0.0434028,34796,0.0551685,42,0.324719,794,0.0122341,34749,0.0991792,34814,0.637383,34814,0.0094226,34814,0.0093069,34814,6.28404,34814,1.26629,34814,0.749341,34814,4.09986,34796,2.76287e+007,34814
17601.5,1,3,1.9957,1.68204,1.99905,1.4238,17,0.282287,0.0330194,0.00131822,0.00200532,0.00149429,4.13963,0,1,1,0,247,0,0,0,0,0,10.8036,35014,0.13568,35014,0.335503,35014,10.3307,35014,7.92685,35014,0.0081739,35014,0.236269,2834,0.0133524,4377,7.66477,35014,0.0750883,35014,0.0438078,34996,0.0551685,42,0.341158,804,0.0123563,34949,0.0996626,35014,0.641805,35014,0.0095043,35014,0.0093356,35014,6.35254,35014,1.2805,35014,0.756814,35014,4.14434,34996,2.77899e+007,35014
17701.5,1,2,1.99699,1.74503,1.97365,0.455173,13,0.498276,0.0613462,0.00196314,0.0032551,0.00246368,2.946,0,8,3,0,247,0,0,0,0,0,10.8877,35214,0.13671,35214,0.33848,35214,10.4109,35214,7.98692,35214,0.0082452,35214,0.23675,2846,0.0134492,4402,7.72416,35214,0.0756766,35214,0.0441354,35196,0.0551685,42,0.342414,815,0.0124508,35149,0.0999015,35214,0.644899,35214,0.0095711,35214,0.009358,35214,6.40605,35214,1.29189,35214,0.76295,35214,4.17872,35196,2.79511e+007,35214
17801.5,1,3,2.29789,1.8556,1.96184,1.29865,5,0.459012,0.0360825,0.00121667,0.00228023,0.00143901,4.92573,0,4,1,0,247,0,0,0,0,0,10.9791,35414,0.138247,35414,0.341384,35414,10.4978,35414,8.05295,35414,0.0083172,35414,0.237424,2859,0.0135846,4427,7.78928,35414,0.0763421,35414,0.044548,35396,0.0551685,42,0.344057,826,0.0125571,35349,0.10015,35414,0.648291,35414,0.0096401,35414,0.0093822,35414,6.46439,35414,1.30507,35414,0.76983,35414,4.21528,35396,2.81123e+007,35414
17901.5,1,2,2.20852,1.92619,1.95828,0.562896,10,0.24699,0.0125595,0.00125432,0.00243338,0.00157276,2.89511,0,0,1,0,247,0,0,0,0,0,11.047,35614,0.138977,35614,0.343143,35614,10.5632,35614,8.10505,35614,0.0083628,35614,0.237608,2871,0.0136512,4452,7.84106,35614,0.076727,35614,0.0447745,35596,0.0551685,42,0.357175,838,0.012625,35549,0.10031,35614,0.650388,35614,0.0096923,35614,0.0094,35614,6.49991,35614,1.31183,35614,0.773757,35614,4.23914,35596,2.82735e+007,35614
18001.5,1,1,1.84597,1.91014,1.95346,0.46102,8,0.187421,0.00963466,0.00096156,0.00198224,0.00123464,2.96869,0,1,1,0,247,0,0,0,0,0,11.1281,35814,0.139585,35814,0.344998,35814,10.6418,35814,8.17,35814,0.0084015,35814,0.237889,2884,0.0137131,4477,7.9056,35814,0.0770797,35814,0.0449868,35796,0.0551685,42,0.357999,848,0.0127114,35749,0.127097,35814,0.652289,35814,0.0097452,35814,0.0094169,35814,6.53411,35814,1.3183,35814,0.77768,35814,4.26204,35796,2.84347e+007,35814
18101.5,1,4,2.49218,2.02655,1.96077,0.406084,9,0.275904,0.0107757,0.00120427,0.00236723,0.00161934,2.60136,0,2,1,0,247,0,0,0,0,0,11.1759,36014,0.140119,36014,0.346602,36014,10.6875,36014,8.20393,36014,0.008442,36014,0.238089,2896,0.0137695,4502,7.93922,36014,0.0774355,36014,0.0452016,35996,0.0551685,42,0.358943,858,0.0127695,35949,0.127207,36014,0.653972,36014,0.0097964,36014,0.0094338,36014,6.56417,36014,1.32411,36014,0.781225,36014,4.28196,35996,2.85959e+007,36014
18201.5,1,3,2.64452,2.15015,1.97971,0.752261,7,0.24028,0.0119014,0.00110031,0.00206518,0.00129939,3.64535,0,2,1,0,247,0,0,0,0,0,11.27,36214,0.141231,36214,0.35,36214,10.777,36214,8.27064,36214,0.008514,36214,0.238553,2909,0.0138934,4527,8.00523,36214,0.0780793,36214,0.0455687,36196,0.0551685,42,0.360132,869,0.0128767,36149,0.127435,36214,0.657663,36214,0.0098718,36214,0.0094592,36214,6.62364,36214,1.33813,36214,0.788112,36214,4.31879,36196,2.87571e+007,36214
18301.5,1,0,1.85117,2.09035,1.99077,1.03423,8,0.620647,0.0127168,0.000975095,0.00198288,0.00129595,3.98679,0,0,2,0,247,0,0,0,0,0,11.3674,36414,0.142454,36414,0.353129,36414,10.8701,36414,8.34183,36414,0.0085906,36414,0.238932,2921,0.0139955,4552,8.07582,36414,0.0787814,36414,0.045963,36396,0.0551685,42,0.360188,874,0.0129787,36349,0.127718,36414,0.661283,36414,0.0099498,36414,0.0094866,36414,6.68875,36414,1.35333,36414,0.795691,36414,4.3592,36396,2.89183e+007,36414
18401.5,1,1,1.59582,1.99144,1.99084,1.13654,7,0.283386,0.0282986,0.00117828,0.00218393,0.00142676,4.71734,0,1,1,0,247,0,0,0,0,0,11.4436,36614,0.143484,36614,0.355612,36614,10.9428,36614,8.39666,36614,0.0086518,36614,0.23931,2934,0.0140792,4577,8.1301,36614,0.0794795,36614,0.0462863,36596,0.0551685,42,0.360247,879,0.013068,36549,0.127976,36614,0.664224,36614,0.0100194,36614,0.0095092,36614,6.73839,36614,1.36446,36614,0.801493,36614,4.39052,36596,2.90795e+007,36614
18501.5,1,10,4.11707,2.41657,2.03341,0.420053,9,0.263877,0.00432778,0.0010972,0.00206739,0.00132533,2.72871,0,4,2,0,247,0,0,0,0,0,11.4972,36814,0.143992,36814,0.357433,36814,10.994,36814,8.43474,36814,0.0086896,36814,0.239533,2946,0.0141421,4602,8.16782,36814,0.0799908,36814,0.0465092,36796,0.0551685,42,0.360315,884,0.0131284,36749,0.128204,36814,0.666292,36814,0.0101024,36814,0.0095268,36814,6.77274,36814,1.37055,36814,0.805289,36814,4.41366,36796,2.92407e+007,36814
